rawID	subjID	rt	choice	effort	reward	group	framework	group_framework	trials
922	1009	1.812	0	10	-10	HC	loss	loss2	43
922	1009	1.474	1	4	-5	HC	loss	loss2	44
922	1009	1.566	1	6	-10	HC	loss	loss2	45
922	1009	1.302	0	8	-10	HC	loss	loss2	46
922	1009	2.792	1	8	-15	HC	loss	loss2	47
922	1009	3.024	0	6	-5	HC	loss	loss2	48
922	1009	1.55	1	8	-20	HC	loss	loss2	49
922	1009	1.35	1	2	-15	HC	loss	loss2	50
924	1010	2.563	0	6	-5	HC	loss	loss2	1
924	1010	3.243	1	4	-15	HC	loss	loss2	2
924	1010	3.488	0	8	-5	HC	loss	loss2	3
924	1010	4.732	1	6	-20	HC	loss	loss2	4
924	1010	2.406	1	10	-25	HC	loss	loss2	5
924	1010	1.974	1	2	-15	HC	loss	loss2	6
924	1010	2.246	1	2	-25	HC	loss	loss2	7
924	1010	2.075	1	4	-10	HC	loss	loss2	8
924	1010	1.646	1	2	-5	HC	loss	loss2	9
924	1010	1.691	1	4	-25	HC	loss	loss2	10
924	1010	2.502	1	10	-10	HC	loss	loss2	11
924	1010	2.465	1	6	-10	HC	loss	loss2	12
924	1010	2.661	1	8	-25	HC	loss	loss2	13
924	1010	1.818	1	6	-15	HC	loss	loss2	14
924	1010	2.528	1	2	-20	HC	loss	loss2	15
924	1010	2.938	1	8	-15	HC	loss	loss2	16
924	1010	2.468	1	8	-20	HC	loss	loss2	17
924	1010	3.56	1	6	-25	HC	loss	loss2	18
924	1010	1.857	1	4	-20	HC	loss	loss2	19
924	1010	2.014	1	10	-20	HC	loss	loss2	20
924	1010	2.331	0	10	-5	HC	loss	loss2	21
924	1010	3.661	1	10	-15	HC	loss	loss2	22
924	1010	1.809	1	2	-10	HC	loss	loss2	23
924	1010	1.72	1	4	-5	HC	loss	loss2	24
924	1010	3.714	1	8	-10	HC	loss	loss2	25
924	1010	2.51	1	8	-20	HC	loss	loss2	26
924	1010	1.704	1	6	-20	HC	loss	loss2	27
924	1010	2.787	1	8	-10	HC	loss	loss2	28
924	1010	1.747	1	2	-20	HC	loss	loss2	29
924	1010	0.692	1	2	-10	HC	loss	loss2	30
924	1010	1.806	1	8	-15	HC	loss	loss2	31
924	1010	2.101	1	8	-25	HC	loss	loss2	32
924	1010	1.967	1	4	-5	HC	loss	loss2	33
924	1010	2.24	1	4	-15	HC	loss	loss2	34
924	1010	3.205	0	8	-5	HC	loss	loss2	35
924	1010	2.356	1	4	-25	HC	loss	loss2	36
924	1010	1.741	0	10	-5	HC	loss	loss2	37
924	1010	2.623	1	2	-5	HC	loss	loss2	38
924	1010	1.989	1	6	-5	HC	loss	loss2	39
924	1010	4.069	1	10	-10	HC	loss	loss2	40
924	1010	2.498	1	6	-10	HC	loss	loss2	41
924	1010	2.429	1	10	-20	HC	loss	loss2	42
924	1010	1.522	1	6	-15	HC	loss	loss2	43
924	1010	2.652	1	6	-25	HC	loss	loss2	44
